"Been cancelling since march. Still charge us monthly. Forces you to download the app to cancel but they keep charging you anyways. I want a refund but we will probably never see the money. Will change my review if refunded. Stay away from this company at all costs, there are far better more customer friendly alternatives.",
Ive spent a nice chunk of money so my son can receive what seemed to be a wonderful way for him to learn how to read write and count. Sadly we cant get past the first screen without the app crashing every single time. Got it for christmas havent been able to use it not once.,
Content is great but let down by buggy app and poor software design. Can't bypass the buggy pages and the kids are forced to start the lesson again from the start. Very frustrating. Better on iPads.,
This is the best app I've found that my granddaughter loves it and she has learned a lot and loves to learn and do the actives and have what we call free time after she does her lessons! I've gotten this when she was 2 years old and now she's 5 and still enjoys it!,
I'm changing my 1 star to a 4. We had a lot of issues right away. Adter putaing around with it started working and we havent had any issues with loading or craahing. The boys love it!,
"The app is great! I love that it incorporates learning into every aspect of it, even the games. There are so many different activities to do and my toddler really enjoys it. Their customer service is also excellent!",
My son loves playing this. He has learned so much in the last few months.,
"Started out great, until they started taking money whenever as much ad they want! They took there monthly fee then 3 days later took 150 more and overdrafts my credit card, can't get ahold of anyone to fix it if you downloaded this app Uninstall it's terrible",
Was working for great but now it doesn't,
"In the beginning this app worked fine on my smartphone. They ""abcmouse company"" sent an email saying they're now available for cellphone use blah say blah. I paid for the year plan in the first two weeks it worked fine all out the blue this app freezes up right in the middle of a lesson it's skipping lessons Will pause for a very very long time. I uninstalled the app then installed it back thinking it'll do justice but NOPE! I'm an unhappy customer. He want's to be on abcmouse learning but can't",
I'm on toddler mode with my 2 year old and there are several suggestions I'd like to recommend from uppercase to lower case letter learning to how the operation system works on coloring. Plus a few more. There should be a suggestions link with correspondence like many online games I play. Ive had my ideas used in several of those.,
"This app now forced it's woke agenda on children under the guise of ""cultural awareness month""...it's gone political! My 3yr old doesn't need to know about anything other than academics, abcs, numbers, letters and colors. She doesn't need to hear about culturally sensitive info.🙄 I purchased this app for my children thinking it was strictly academic as it professes to be, wrong! Canceling unless they will remove this unnecessary feature.",
"The user interface is awful for the ""Reading"" part. Trying to pause or repeat a paragraph either skips back pages or skips forward the entire book. Absolutely terrible 👎",
"I recently purchased this app while the kids are out of school, I really like that there are alot of things for them to do, however I'm experiencing to many problems with the app freezing. Other then that I'm really enjoying the app.",
Hello I downloaded the app and paid for the hole year and the assessment as well it cost $120. this is a good leaning platform but my child sits there waiting for the it load for so long that she looses interest. It's like every time you change activities it take 1 to 3 minutes to load. The app defenetly needs some work.. If it was faster and dint waste half the time loading it would be great..,
"I got charged twice for a ""free trial"" when signing up then it wouldn't even let me sign in, asked for my payment info again. then I emailed ABC mouse and they told me I have to take it up with my credit card company because they didn't take my money.. well who did?",
can't do anything. just signed up and when i go to get started ( on a laptop ) the screen shrinks to smaller then a phone. yes i have uninstalled and reinstalled still not working. would like help as to why and if cant be helped then please don't charge me anything and cancel my subscription.,
"Paid for a whole year, maybe should have just did a trial and canceled. No customer service when you need them. App gets stuck on certain level and children lose interest. Bubble (1) simply will not pop, should be a parental override to skip to next lesson on learning path.",
My google remembered my login and a message keeps popping up that my email isn't associated with any account. Now I can't login and they keep trying to charge my card every 4 days. I deactivated my card because I can't login. I reactivate it when I need it for something else but that's inconvenient. They have been harassing me since 01/29 and it's now 2/14. Did I miss fine print that it was okay to keep trying to charge my card? My daughter likes this app but it didn't really help her.,
"Activities are neat, but whenever my 4 year old gets to an activity with a video, the video player is unable to play video properly. The video is choppy amd impossible to follow.",
A great learning app; however experiencing technical issues such as app freezing up. I think the app would benefit from limiting the amount of activities as there is an overwhelming amount of activities and can be overstimulating.,
"So far is great, it only needs Spanish education. My daughter's school is dual language so she is learning Spanish and English at the same time. I believe the not loading and Ad problem was before because my daughter was able to do a lot today.",
"PLEASE FIX!! It's getting way too frustrating, and I'm getting ready to ask for my money back. A subscription platform that makes parents and guardians PAY have no real excuse for the awful quality. Its been weeks now, and no real progress with the app constantly crashing and being incompatible with multiple devices. DO NOT PAY FOR OR DOWNLOAD THIS APP NOW. No preparations were made in advance to handle this foreseeable outcome, so now we're all suffering for it.",
"Great content, but is way too slow! The little one loses interest when they have to wait between activities, or wait for things to happen. I am on a 100mbps connection and it is just unbearably slow to load stuff.",
Attempting to download ABCmouse when the installation gets to 100% and says that unable to install ABCmouse here's a list of possible problems and then send feedback it appears that it's a bug could you guys possibly refresh the system or refresh the Mainframe and clear out the bug or clear out the cache a please,
The app would be great if it wasn't constantly crashing. I bought a brand new tablet and this app crashes at least 3 or 4 times an hour. It's obnoxious.,
"I canceled 2 months ago, had email confirmation that said my account was canceled, yet I was charged $9.95 by ABCmouse yesterday. What's the deal?? And no way to talk to anyone with my ""support ticket""/email that I sent to their customer service department being completely ignored. Stupid!!",
This app started playing ads in the MIDDLE of my child's lesson 3 weeks into having a subscription. Why am I paying for a membership if my child has to be interrupted with ads during every lesson? I was very happy with the app the first few weeks but completely disappointed now that ads are playing every few minutes.,
I purchased on my phone and can't download the app. The app on my daughter's phone doesn't work. I'd like to cancel this and can't seem to get the information to do that from the website either. Very frustrated and feel totally ripped off.,
"I've used ABC mouse for all five of my children. They love the games, the songs, and the books. Even my two year old can navigate the app, and I love to use it to supplement my kindergartener and first grader.",
STILL NOT FIXED FOR ANDROID. The issue isn't fixed yet. The app screen is freaking out and I cant do anything. You open it up and some sort of talk back voice says something and it's like the read screen is on on my phone but it's not. And I can't click anything.,
its great when it works. the cerser disappears and sometimes the activities wont load. i gave it 5 stars because my daughter loves it and its a great learning tool especially in this time of quarentine. but please work on getting the bugs out.,
"The kids love abc mouse first off. We like it because the content is fun, engaging, and obviously educational. Yes, you pay for ad free content but when you are talking about subtle information that a child can get into the price is not a question in the matter. Nice job and thank you",
I love the app content but there's definitely a bug as it routinely freezes when trying to move to the next activity in the Learning Path. Super frustrating considering we're paying to use it!,
i deleted and so i thought unsubscribed from this app. Ive been charged now 3 times. Ive looked over my 2 accounts. the app isnt present on either. No subscription link nothing. I've now have had to lock my card. My daughter enjoyed the app for the short months time but no one beats the jungle gym. However Can someone explain this New math to me? Because this mom is going to flunk this assignment.. respectfully. update. im still being charged every month. I will be opting to get all my money,
"Very very slow, crashes way too often.",
"I've had nothing but issues since the sep 15 update. App constantly crashes, freezes, doesn't load task etc. I've had many issues over the last year and very much considering not re subscribing",
This app keeps turning on my screen to talk function that audibly describes everything on the screen. None of my other apps do this. This glitch prevents me from logging on.. any one else have this issue @abcmouse-. Please upgrade your sw or tech support with our hard earned money that we are paying you!,
I've emailed asking for cancelation of my subscription AND refund from the last few months because my child hasnt used it due to not having a device anymore. and here I am 2 months later being charged again. PLEASE CANCEL MY ACCOUNT !!! IM HOMELESS AND CANNOT AFFORD ANYMORE!!,
"It was working fine for my 8yr old, but now it keeps crashing no matter how many times I uninstall it and re-install it. I'm canceling my account. Ridiculous.",
"I've been chared 3 times, and I dont even have the app on any devices. I emailed and canceled subscriptions, and I was still charged. 😕 please send back my money!",
I've been trying g to cancel my subscription for months and I can't! I've even undownloaded the app wrote customer service. My doesn't even play anymore. Frustrating.,
I got the download for PC and everything is going fine but it won't let me continue on the path it will not let me play any of the bunny hops games anytime I click on it it just sits on a blank screen it doesn't even load,
My kids love abc mouse. In a world where everything is going to computers it is good for kid to know how to operate the most basic technology we have as well as the other subjects in this app. I gave 4 stars instead of 5 because I feel that everything has room for improvement.,
This is an amzing app. Extremlt educational for all ages. My 4 year old daughter really enjoys this app. I love seeing her having fun and kearnjng at the same time . it is amazing for children ! I most definetly recomend it. However I do have some issues with the app freezing with my andriod.,
"Some issues, hoping to have them fixed soon so my child can go further. Been stuck on level 3 beach at 82%. The Ostrich section will NOT load. Updated, uninstalled and reinstalled and still stuck. Please fix soon as my child is eager to finish this level!",
"My son has been using this app since he was 2 and its the best learning app out there, because of abc mouse he has always been one step ahead of his class and has had a very extensive vocabulary since a young age. I do and would reccomend this to all parents !!!",
"I really wanted to like this learning app for children, But as stated in MANY other reviews (which begs the question, why hasn't the developers tried to fix this issue with so many of the same complaints, I mean consumers are PAYING for this app) This app LAGS, it is so slow. I have tried it on 4 different platforms including a gaming computer and it still just lags. There are some days (2/7) where it'll load with no lag. Could be a great app for kids. COULD BE.",
"We just started our daughter on ABCmouse this past weekend, she is 18 months and LOVES the pet section and puzzles! We haven't done much more than that, but I can already tell this will help her tremendously! Her sweet face lights up when she the mouse come across the screen!",
"I want to cancel my account with you! I have been paying every month for an app that I haven't been able to use since I registered!!! I reported that the app was messed up and won't stop rotating. I should be getting a refund but, if you will cancel my subscription I won't push this any further!",
"Not Worth It! I signed up for this after it being advertised on my kid's Fire tablets but when I go to the actual play store to download it, it says currently unavailable. So I basically paid 12.99 for something I can't even use. The money isn't the issue, it's the fact that my daughter wanted it and she can't play it. Pathetic!",
DOES NOT WORK ON CHROMEBOOK. So ticked off I just signed up for this app with my payment information and everything and all it does is show a tiny frickin box on my daughters brand new Chromebook! Can't even get the stupid thing to start. What a waste of time!!!!!,
"I used it previously a year ago, but it did not challenge my daughter enough. Somehow, it has mysteriously tried to charge me for a full year now! I'm a single mom so, not that much money in the bank. Congrats for bouncing an e-check and making my bank charge me for insufficient funds!!",
My son is 9 years old and he is in the 3rd grade. His teacher said that he is way behind the reading level thar he is suppost to be on. So the question that i want to know is will it help him to be able to help him read and get up the age level that he needs to be on. Also i wanted to know how much it costs? We live on a fixed income and really dont have that much money but i want to help him out since he has ADHD/ Anxiety/ Depression.,
Very disappointed! I forgot my password and have been trying to get into the parent account and I enter my email to so that I can get the link to reset my password and still have not received the email.I'm still in my trial period which leads me to believe that this is what they do to stop any cancellation before charging an account.,
Horrible experience. I have attempted to cancel the subscription 3 times but they still charge me. I have to cancel my card and report fraud. Not worth it unless you plan on paying forever.,
I have tried many times to update app with no succes. I have also uninstalled it and try to reinstall with no success. I will be canceling this since I just paid for it yesterday. It worked great all last year until recently.,
We were doing level 1 . Farm animation: c . It hung up some many times and wouldn't work. Deleting app or deleting profile did not help. Waste of time. They have resolve glitches like this.,
This app doesn't work... Not on my tablet. Not on my phone. Not on any of my three computers.... It's stupid and really frustrating for my kids. It used to work really well... Now I'm canceling my subscription due to the frustration.,
This app is very slow! I've tried to use this on several devices and different locations still the same. My son has lost interest. I've paid 120 for this so far. My opinion it's trash!,
Mobile app loses connection often and won't work offline. Aggravating that I paid subscription and can't use on the tablet. I have no problem streaming videos or other games on the tablet so it is not the internet connection,
Fun easy to apply. The app has many subjects. Fun puzzles on many levels. Math fun and entertaining coins earned fun shopping spree. Earning the coins add up as you apply or use. So much packed into this teaching tool.,
"I played this game when I was like 3. I worked for months to advance to the ocean area, and do you know what I got for my hard work? Nothing. A new background with the same problems. I would personally punch every single person who designed this game. I go into a blind fury whenever I hear it spoken, and please don't use this app",
"Hi, Had issue in reset the password, had subscribe yesterday and parent control time setting issue in reset the password. Uninstalled 2 time and reinstalled, but then as also the same issue!! I don't no in future how many times have to face the issue, but I liked the kids program have more activities.",
"I'm sorry to say, I have not yet signed up for this app due to SOOOO many bad reviews! I was so close to ordering, especially due to my grandchild not having classroom time right now,but definitely scared off by the number of reviews complaining about technical problems and lack of customer service response. I just don't have the patience for that. Too bad for everyone who feels ripped off. Thank you for saving me the trouble and frustration. Have to rate to post,so 1 star as opposed to none..",
"I swear I purchased a years subscription but it's only been 8 months and we are locked out without notice. I contacted customer service who refused to give me my purchase info unless I renewed the account. I said that had unethical implications and they offered to give me info if I give them the card I used 8 months ago. That was 8 months ago, I don't know which card it was. What kind of company hides what you purchased? Terrible company and customer serv. I will never purchase again.",
"Waste of time and money, this app is slow, it crashes consistently, and loses connection every 3 minutes I spend more time trying to fix the app then my daughter does actually using it.",
I paid almost 60 dollars for this program. Download it it to my androi and my pc and it usually never doesn't opens. When it does open it crashes with in 10 minutues. I'm very annoyed.,
"A ton of good activities, but no way to prevent kids from leaving the app or restrict/limit which activities your kids can do (for example, my son would skip learning activities and goes for the videos, or could spend a full hour playing with his pet cat in the app), meaning I have to activitely monitor them and make sure they stick to the learning path. Also, that NO activities are available offline makes this USELESS on an airplane, for something that already takes ages to load every activity",
It is a good application but it freezes alot and takes so much time to move from one thing to another...too much time to load anything and even longer to respond to our action!!,
the only thing that would make the app better is easier personalization. I wish I could keep my child on the learning path for a period of time before he is allowed to start playing games or watching music videos.,
Never loads!! Freezes all the time!! Good concept.. will not pay for this when you cant get on it ever. Not even when you try to log in online can we get in.. the things in the app and games were great the 1 time we could get on. But for the price this app neefs to be fixed.,
"I paid for the full year and cant even get into the app to log in , tried on several device and nothing . We've been with you guys for a while and never had such problems before . I tried to message the feedback center but they just told me to uninstall and try again . Very disappointing .",
Absolute awful app! I couldn't log in back in September after I purchased the app. I can understand do to the novel virus outbreak. Two to three days later same deal so I canceled. Or so I thought. It charged me the next month and now the following. I've paid 30 dollars for nothing but a head ache. Abc mouse is a racket,
"My daughter loves ABC mouse, we both have fun playing the songs and games. It's very impressive how she's learned things far beyond majority of children her age. Love this (creative, and fun for a reasonable price👏💕) learning app!",
Love it! My 3 year old and my 7 year old use it and learn so much!,
App continuously crashes on my phone anytime it's opened. I have uninstalled it and reinstalled it and made sure the app was up to date. Not working.,
"(Edit, the app is working again, thanks!!) The app worked wonderfully, until it started crashing constantly. Now it can't even be opened, and my paid subscription is going to waste.",
"$10 usd a month just to use which ok given amount of content which u can adjust difficulty on the fly which is nice. Problem 1 $100 for assessment to see childs progress a main feature that caught my eye this looks automated so why so much? Problem 2 there is no ability to prevent child from going to store and making small purchases charged to credit card, u can auto prevent spending tickets but not cc purchases why? Seems money hungry. Also improve buffering icon visibility plz",
"I unsubscribed and even deleted the app and it still charges me! I've read about this problem before, but thought they have already fixed it, but no! I guess, that's how they make money. So how do I stop the payments, when it's not even in my subscriptions? I hate spending my time on things like that!",
I would love to give it five stars but it continues to either be super slow and/or it crashes. It is a great app and ny 2 years old loves it but the issues are making hard to enjoy it especially with an inpatient toddler,
"Can no longer log in to the app, when greeted with the login page nothing works, it won't let me enter my credentials or press any of the page buttons. Everything seems to work fine on the sign up section just not the sign in.",
This app is great! I have it on my iPad. Its great if you sit down with your kid everyday as well as leave him do it on his own. If you are lazy or busy and leave your kid on his own it won't work out as good for you unless your kid is a little bit older.,
"Amazing app... My 7yr old is autistic, and loves being able to learn at her own pace. May not mean much to some, but it's so amazing to see her talk with the games, and actually knows 2 colors now and 2 numbers and 3 shapes... She has a really hard time remembering things and this app truly helps her with that. 💕",
Too Slow ands lags on all devices I attempt to use it on. I will be demanding a refund of my money if this is not fixed. You keep responding to other similar concerns that you will look into their accounts when it is a tech issue on your part. Fix this or give me a refund!,
"This is an easy app. My 2 yeast old, who was never allowed to play with electronics before ABCmouse, quickly and easily picked up how to navigate the app. Amazing program!",
"Love it. I have had the app for a year now and love it. My 4, 2 and 18 month old all love the app. They are learning while playing. From a kids perspective it does hurt one of my daughters that her name is not said at the welcoming of the app. My other 2 kids have their name said. So for them that is a no no.",
"If it would work right I would like it but all we do is wait for things to load. The songs don't play, and everything takes so long my kids are over it!:( I've tried to cancel and was told Google play had to do it they wouldn't don't cancel it for you. Don't download it it's not worth it",
"I contacted ABC mouse in March because my daughter lost her phone and couldn't remember her log in. I have sent them every bit of information they asked for over the last 3 months. Today March 23rd I received emails from 3 different people. Miraculously after I told them I would contact my bank, 30 minutes later I receive an email stating they found her log in information and that they have cancelled the account and sent a 2 month refund. I never asked to cancel my account or receive a refund!",
My 4 year old was so excited to learn and play the games on this app.unfortunately it took forever to load and he really didn't get a chance to use it very much.it was very disappointing for me to see him anxiously wait just looking at the little symbols just going in circles.what a waste of time and money.Hopefully they get the situation fixed quickly for it seems like a really good app!,
I downloaded this app on a brand new tablet so I know it isn't the device. It constantly freezes and requires to be restarted. Very frustrating and a waste of money.,
"My little girl loved this app. However, even though I am still being charged monthly for this app, it has failed to work at all for months. The app loads to a white screen and nothing ever happens after this point. Have tried everything. Want a refund at this point.",
"The app, itself is really slow and freezes a lot. The page would randomly turn off or go back to the main page. I would not recommend.",
Very Very helpful 4 my child,
Everything is fine its just that the learning path freezes the game so you have to restart it everytime! Other than that there seem to be no bugs.,
We are stuck in an infinite loop of being charged $10 and $3 every month with no way of stopping it. We've canceled subscription we got new cards and still being charged. Don't do it.,
"Don't even want to give this a star but have to im unable to use the app wont work for me on my phone and online all am getting is a subscription message when I registered for a free trail i haven't bn on the app once to see how it is and I have had money taken for the use of this app ive emailed them about the problems in having and I've had no response so I called the number provided it isn't even their no, they cant even email me back probably isn't their email.",
"I don't recommend that anyone waste their money on this. It's almost impossible to use the app, I liked to try and see what my girls was doing, and even using the website on my browser was no better. My girls did use it, they complained always about how they would try to open the app on their tablets and would not be able. They would only be able to do anything when using the school issued Chromebooks. I am going to cancel this immediately after writing this. What a waste of my money...",
"I loved it for my son. Everything was working fine when I was paying monthly. A couple of weeks after I got a yearly subscription it started acting up, now it won't even load up. Now it keeps saying error failed to extract resources needed by ll2CPP. Not happy I'm paying for something he can't use",
cannot log in. there is a voice over talking about something disabled and using talk back in web view. paying for an app that haven't been able to use in months. I've tried everything to try and get it to work and nothing.,
This app is very slow at responding. It constantly freezes up and take forever to load. It will say choose next activity before the activity page even pops up. I would like a refund.,
"I bought ABCmouse for my 5 and 7 year old daughters, it's okay but a little to repetitive. The app keeps pausing/getting stuck on the same spot this has happened multiple times I have to keep uninstalling and reinstalling the app or getting on the computer to fix it.",
Was going really well until I was hovering above my child one day and seen that it still gives credit for wrong answers. So really what's the point? The art and reading stuff though is pretty cool. Not 10$ a month cool but to each their own.,
"I paid for the app. Then soon after it lags when loading up. It doesn't keep me logged in, and it doesn't work even after restarting my phone. I've uninstalled and installed the app. I would like a refund. I feel like I was scammed.",
Terrible app. My son didn't really care for it so I deleted the app and I am still getting charged and tried to cancel my subscription and even went through another app to cancel my subscription and even they couldn't do it. I hate that they are taking $13 from my account every month for something I don't use,
Can't even open the app. I wrote an email asking them to delete my account.. and credit information. I'm waiting to hear back . My son was so disappointed. My phone computer and tablet couldn't open it ... I couldn't even get on the cancel subscription,
My kids love ABC mouse and loves learning even more. Although when were on the go or somewhere that doesnt have wifi my son absolutely loves playing the offline videos provided. I was wondering if its possible for new or more videos? Or even some offline activities? Overall a great app though. Thanks ABC mouse!,
"Most of the time, this app is awesome. But, since updating, it won't open. It tries to open, and when it gets to the loading screen, it goes back to the home screen on my phone.",
"Super disappointed. I can log in but then nothing will load, it doesn't matter what device I'm on. My daughter has been asking all day to get on ABCMouse and I have to keep letting her down. I'll change my review if we can actually use this app soon. If not, I'll be cancelling my subscription.",
"Don't waste you money. As others stated...constantly freezes, can't log in consistently, times out. Uninstall and reinstall sometimes helps, sometimes. Absolute junk",
I have a paid subscription and have been unable to log in for months. I haven't been able to contact customer support and I'm hoping they'll send a link after this review. UPDATE Quick customer service. And my issue is resolved. Thank you so much!,
"Nothing about this app works. Very disappointed. Error messages, pages stuck, sound doesn't work. It's more of a constant headache then enjoyable.",
This is what is wrong with the world today. Uninstalled as soon as i seen the price. Intelligence or learning comes with a price tag. Was just trying to help my 2 year old get ahead a little but will look elsewhere. Im sure there are plenty that cost nothing or next to nothing. If people were less greedy and shared more like we all were taught growing up then the world would be a better place.,
"We love the ABC Mouse website & activities. The app takes up a lot of space, and doesn't respond very quickly. Often my son will lose patience with the constant ""Loading"" symbol on the app & start doing something else while he's waiting. I wouldn't mind the space if the app responded as fast as the website. I still have 17 GB avail. We use the website version when possible. * I HAVE tried ininstalling and reinstalling the app. * Even tried app and website on same Chromebook. Website IS better.",
This app has a lot of potential. It works so well for a few steps on the learning path then freezes or the screen goes blank. I'm not happy and neither is my 4 year old son,
"Beyond annoyed with this app. With kids out of school right now, I decided to give this a try to keep my kid busy while learning. But the app freezes and I can't get into it. So it's basically useless. A total waste!!!!!",
The only thing I can't stand is to get out of any area you have to press back through every previous area. It is very hard for a toddler to navigate it.,
I've had this app for less than a month. When it doesn't freeze we like it. But my sun can't even do the lessons. Something is wrong with the app and it constantly freezes.,
My preschooler loves this app. Getting his avatar dressed. Doing the activities and everything. Just realized though that I can make a shortcut to my home screen from the web. Oops. That's didn't work still live it though. 2player games are the best. I get to interact with him while he learns. He's in 1st grade now and still loves it. And it was a plus during schooling at home for a boost. Worth it.,
"I used to love this app, but when you stop using it, it just makes you log in again. and if the password or email does not work then you will have to do the free trial and then pay the app again if you can change this please do it. thank you.",
"This app is extreamly buggy & crashes. We thought maybe it was our sons Amazon Fire Tablet until we replicated the same issues repeatedly on a new Galaxy tablet. Additionally the app spams to use the abcmouse app, while playing it. As well constantly requests we review it, a child uses this app, why spam your review requests to a child.",
"somtimes it freezes for an entire day so that is very annoying, but for the most part this App has helped my daughter out with her learning abuilitys. the only other thing i can say is that i believe that when a child completes his or hers learning path that they should automatically graduate to the next grade, i say this because my daughter whime is in 1st grade, flew threw the kidergarten one after this summer and then wasnt sure wat else to do, until i went online and figured it out, thanks",
"Great app. Great activities to do, when it works! It has so much potential and it can be so educational and useful, but its always freezing/not loading /glitching/lagging.",
I just paid for the app and its freezing before we can even get started. OmG I dont like to waiste money and i should have read the reviews before paying for the yearly subscription. I didnt read the reviews because ABCmouse is great!!!..... I'm only hoping things get better so my 6yr old can begin to have fun learning on this app,
It makes NO SENSE that I HAVE to download the app when I go to the site from my cell! There should be an option for the full website available to mobole users!! Not everyone wants to download new apps to their device THUMBS DOWN for making EVERYONE download your app to increase the number of downloads.,
DO NOT GET THIS APP ITS A SCAM!!!!! I got this cause it was one of the offers I had to do in order to get a $100 gift card well when I realized that I'm not getting a gift card I tried to cancel it told me that I have to download the app if I want to cancel so I tried to download the app and it won't download it will get too about 73% then crash I have plenty of space I did what it said if you guys at ABC mouse are reading PLEASE CANCEL MY SUBSCRIPTION and stop trying to get money off my card,
How do I cancel this subscription I've been trying for a few days just found out it renewed without my knowledge and since my son hasn't played with is in Over a year I would like my money refunded for it happened a few days ago I've been going through the steps but it won't cancel great app but my son isn't interested in it at all right now someone if you can please help or direct me into someone who could would be greatly appreciated thank you in advance,
"Abc mouse make's it impossible to cancel your subscription with them!! People please please make sure that your checking your bank statements after canceling with them as I was still being fully charged for close to 7 1/2 months after canceling my subscription with this company!! BE AWARE, BE AWARE, BE AWARE.... It is illegal for Companies to make it difficult for customers to cancel their subscription it is illegal for them to make customers go through hoops",
Just signed up on the computer for my 3 yr old. I then tried to put the app on my phone cause she doesn't know how to use a mouse yet and it won't bring up the keyboard to sign in. This is a new phone that I got yesterday and none of the other apps had any problems signing back in.,
Super helpful in learning and growing!,
The app is really slow or heavy to load. Every screen or mini game takes at least 10 seconds to load and that for my 2 year old is too much. I paid 1 year subscription but now I regret it with many other great free games out there,
"It's a great learning game experience for young children to learn how to read, write, spell, count, and learn colors. I most definitely will recommend this learning App to any of my friends and family with young children.",
This app would be wonderful if it actually ever worked. It constantly freezes and crashes to the point where both my child and I gave up on it entirely. :(,
just downloaded the app and enter all the info they ask for as well as my credit card info and once it was time to go to the learning apps the screen was all mess up I tried refreshing it but didnt work therefore I'm just going to cancel the whole thing.,
"For some reason the app isn't loading on my daughter's tablet. When we first signed up and downloaded, it worked fine. Now not even close. We've updated the app with no success.",
"Warning, warning, and warning. I need my money back ASAP. I downloaded this app in January for my toddler, and i tried it for about 4 days. My daughter didn't like that much. I decided to cancel the subscription and deleted the app, but it still charges me.😠 😡 I need all my money back.",
I have been unable to open and use this app consistently for at least 6 mo. I try periodically on multiple devices and it doesn't work. I can't even log in.,
The app is terrible. We've only had our tablet a year or so and it lags horribly and often won't load. So disappointing to pay the subscription and hardly get to use it!,
It's the best game I love it so much I'm super easy and my favorite part is the little trail thing we had to go and to move up you have to learn something and it makes all the games movies and books fun and they teach you,
"I can't even complete the setup without being bombarded with offers to upgrade. The app also keeps freezing......I wish I read previous reviews before I subscribed to this, really regretting it!",
"My 17 year old daughter started with ABC mouse. She suggested it to everyone. We're still using it my 2 youngest. One who hates school, but loves ABC mouse.",
Took forever for me to figure out how to cancel my subscription. Had it for quite sometime and contacted the support email and never heard back. So I am out several months of subscription fees.,
i downloaded the app for my children due to the virus and schools being canceled. but they cant even use it it freezes up on the home page. i have uninstalled and reinstalled the app and still does the same thing.,
it makes learning so fun for Mason. He loves to learn and play on the app. its helped him so much with Learning his colors (which he struggled with alot) and recognizing Letters and Numbers is what we are working on right now. And writing letters. it's an amazing tool aid and absolutely worth the money.,
"My daughter loves it, she is just about to start preschool so we have been using ABC mouse to prepare, it's working wonders and my little girl is so smart!!!!!! Love watching her learn and grows, we do it in the mornings with our breakfast 😊",
"Why am I naming hampster? I gave 2 stars based on OUR experience. Ex. I was not able to slide screen so I could select proper learning level for each of my chidren. Program/App might be great for young children (like 6 or younger) Our son is 10 (4th Grade) and our daughter 12 (6th grade), attending an academy - so the ""child like"" or ""baby talk"" on most of the videos was not something they said they could sit through.",
This app is one of the best apps out there for teaching children and allowing development as they reach goals. The only down fall is it is very exspensive for most parents of preschool age.,
"Extremely frustrated. I got this app for the kids to use during Covid-19, and there is no school. I cannot get it to work. We just got brand new chromebooks. All I can get is a tiny little screen that will not let me click on anything. What am I doing wrong, if anything? I believe I paid for a whole year, so if this doesn't work, I would like my money back.",
"I can't download any of the apps on my phone for learning on the go but I was able to log in on our home computer and set up a profile for all of my kids. I am satisfied now, however if you could create the app to be able to function on all android apps you would get more satisfied customers.",
"Very very slow. I'm so frustrated with this app. It loads up so slow and it takes so much time in between activities. My granddaughter would much rather play the free apps I downloaded. I keep trying to steer her to this app but even I get inpatient with how slow it is. Worst of all, I feel like I wasted money because she doesn't like the app.",
"Stopped working. The third activity on the learning track will not work ... There doesn't seem to be a way to bypass it to get to the next activity, and the customer support doesn't work. We can still do random activities, but my child was very excited to work on the track and earn prizes which, at the moment, don't seem to be available.",
I just paid for this subscription then downloaded the app. It takes me to where i can log in but I can't type in my email or password!!! Why?? It shouldn't be that difficult since it's an app for kids. The app literally won't allow me to type anything so i can get logged in... very frustrating!,
I just signed up and downloaded the app and after downloading its not letting open a full screen its asking me questions to fill out my info but its not letting me input anything and after reading some of the other reviews I see why if you know your app has problems fix them before you try to get customers to keep signing up and charging money for an app that they can't even use I would like to use the app but if the problem is not fixed you can cancle my order your app is not working at all,
Why am I paying for something... That my kids cant enjoy? Each step takes forever to upload. And now I have been loading a page thats been 3 minutes now!!!! Really upset about paying for something that can help educate my children YET THE APP DOESNT LOAD!!!!.... ANYWAY TO FIXTHISPROBLEM? ...... Oh and dont blame the freezes on high useage of ppl on the app... Thats BS... I downloaded in January.... Before the outbreak of COVID-19.... It was still slow... In frozed every 3 minutes...,
The programs seem great but it runs so slow and freezes constantly! My son isnt even Interested because of the slowness. Glad I have a free trial. Try scholastic books they have 20 days free of activities and books due to COVID-19,
"Really bad service. They automatically Bill my account even though I have set to not auto renew. Not a trust worthy entity, bad form. Learning content are from the 90s. Not much value for my kids learning 90s content and UX/UI",
Won't open properly on brand new chromebook. Screen shifts to some small corner and you are unable to resize or do anything. Also can't access any help (because it is cut off on the screen).,
"My daughter and I love this app, she loves playing the games and I love that she is learning and they it shows me everything I need to know about her Progress and her way of learning. I'm homeschooling so this definitely helps on days when I'm struggling with patience. I like that I can hand her the ""game"" and know she's progressing. It also helps her in areas where I struggle teaching. This app is amazing.",
Plenty of free apps that are much better than this. I saw lots of ads for this apps and eventually gave it a try. Complete waste of money. It's kind of boring and lame. Doesn't challenge in a fun and creative way. Don't waste your money.,
Its too slow to be of any use and I'd like to cancel my subscriptions. There is no way a 3 year old can be expected to wait so long for the app to load. I found it extremely frustrating. Worst user experience.,
Games turned into learning. It helps with critical thinking and understanding letters colors and numbers better. Great app for little ones who haven't been in school yet.,
"My son really enjoys the app, although I think the predicted level by age might be a bit lower than the Irish education standard. The app can be slow to load but it doesn't bother me too much... I guess it helps with learning patience",
